ID,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Type_of_order,multiple_deliveries,Festival,City,Time_taken_min
0x75f0,26/03/2022,20:35:00,20:50:00,Cloudy,Jam,Buffet,1,No,Metropolitian,33
0x7491,07/03/2022,21:45:00,22:00:00,Cloudy,Jam,Drinks,0,No,Metropolitian,38
0x5ec9,25/03/2022,20:25:00,20:40:00,Sunny,Jam,Snack,0,No,Urban,18
0x8e04,14/03/2022,21:00:00,21:05:00,Sandstorms,Jam,Buffet,1,No,Metropolitian,27
0x9780,26/03/2022,11:30:00,11:40:00,Cloudy,High,Meal,1,No,Metropolitian,39
0x48aa,07/03/2022,10:35:00,10:40:00,Fog,Low,Snack,1,No,Urban,19
0x8204,27/03/2022,18:20:00,18:35:00,Stormy,Medium,Snack,1,No,Metropolitian,27
0x612a,19/03/2022,08:45:00,08:55:00,Sunny,Low,Snack,1,No,Metropolitian,18
0xb79f,26/03/2022,22:35:00,22:45:00,Cloudy,Low,Meal,1,No,Metropolitian,19
0x48f2,03/03/2022,23:35:00,23:40:00,Sunny,Low,Meal,1,No,Metropolitian,22
0xb249,14/03/2022,17:25:00,17:35:00,Cloudy,Medium,Meal,2,No,Metropolitian,34
0x494c,02/04/2022,22:25:00,22:30:00,Sunny,Low,Snack,1,No,Metropolitian,33
0x8b75,14/03/2022,23:00:00,23:10:00,Cloudy,Low,Snack,1,No,Metropolitian,26
0x962b,01/04/2022,09:45:00,10:00:00,Cloudy,Low,Buffet,0,No,Metropolitian,17
0x2bd6,26/03/2022,09:45:00,09:55:00,Fog,Low,Meal,0,No,Metropolitian,26
0x8764,27/03/2022,19:35:00,19:45:00,Stormy,Jam,Snack,1,No,Metropolitian,40
0x205f,15/03/2022,18:35:00,18:40:00,Windy,Medium,Meal,1,No,Metropolitian,29
0xd6f4,16/02/2022,19:25:00,19:40:00,Windy,Jam,Meal,1,No,Urban,20
0x7487,19/03/2022,10:00:00,10:10:00,Sandstorms,Low,Drinks,1,No,Urban,23
0x63ea,01/03/2022,14:10:00,14:20:00,Sunny,High,Buffet,0,No,Metropolitian,24
0xbcbf,16/03/2022,17:20:00,17:35:00,Windy,Medium,Meal,1,No,Metropolitian,25
0x3b14,05/04/2022,18:00:00,18:10:00,Cloudy,Medium,Snack,0,No,Metropolitian,11
0x6739,03/03/2022,21:45:00,21:50:00,Stormy,Jam,Snack,1,No,Metropolitian,20
0x4d8a,16/03/2022,20:55:00,21:10:00,Stormy,Jam,Meal,1,No,Metropolitian,38
0x21d1,23/03/2022,17:35:00,17:40:00,Fog,Medium,Snack,1,No,Metropolitian,40
0xab62,31/03/2022,17:50:00,18:00:00,Cloudy,Medium,Buffet,1,No,Metropolitian,34
0x6a24,09/03/2022,20:45:00,21:00:00,Fog,Jam,Meal,1,No,Metropolitian,36
0x4b61,18/03/2022,23:25:00,23:30:00,Fog,Low,Drinks,1,No,Urban,37
0x304a,12/03/2022,22:30:00,22:45:00,Sunny,Low,Drinks,1,No,Urban,34
0xb9f0,18/03/2022,18:25:00,18:40:00,Sandstorms,Medium,Meal,1,No,Metropolitian,39
0x4984,03/04/2022,11:20:00,11:25:00,Sunny,High,Snack,1,No,Urban,10
0xce98,18/02/2022,17:35:00,17:50:00,Sandstorms,Medium,Buffet,0,No,Metropolitian,20
0x241d,14/03/2022,20:45:00,20:50:00,Sunny,Jam,Drinks,0,No,Metropolitian,24
0xcaec,18/02/2022,17:15:00,17:30:00,Fog,Medium,Drinks,2,Yes,Metropolitian,40
0x41ec,27/03/2022,21:00:00,21:10:00,Stormy,Jam,Meal,1,No,Metropolitian,28
0xd2ed,11/02/2022,21:00:00,21:15:00,Windy,Jam,Snack,0,No,Metropolitian,30
0xade1,11/03/2022,20:55:00,21:00:00,Cloudy,Jam,Drinks,1,No,Metropolitian,29
0x6ed8,08/03/2022,17:15:00,17:25:00,Fog,Medium,Drinks,1,No,Metropolitian,42
0x5a54,10/03/2022,19:20:00,19:25:00,Windy,Jam,Drinks,1,No,Metropolitian,21
0x4790,20/03/2022,18:45:00,19:00:00,Stormy,Medium,Meal,0,No,Metropolitian,21
0xc720,14/02/2022,21:45:00,21:50:00,Sandstorms,Jam,Drinks,1,No,Metropolitian,26
0xa052,06/04/2022,23:50:00,00:05:00,Sunny,Low,Meal,0,No,Metropolitian,26
0x3131,19/03/2022,22:55:00,23:05:00,Sunny,Low,Snack,1,No,Urban,27
0x8955,03/03/2022,19:15:00,19:25:00,Stormy,Jam,Drinks,0,No,Metropolitian,20
0x91d4,27/03/2022,18:30:00,18:35:00,Sunny,Medium,Meal,0,No,Metropolitian,16
0xa75c,03/04/2022,13:50:00,14:00:00,Sandstorms,High,Meal,0,No,Urban,12
0x991d,06/04/2022,17:55:00,18:10:00,Cloudy,Medium,Drinks,0,No,Metropolitian,32
0x4226,08/03/2022,22:00:00,22:05:00,Stormy,Jam,Snack,1,No,Urban,26
0x1b45,29/03/2022,22:55:00,23:00:00,Sunny,Low,Drinks,2,No,Urban,39
0xc344,15/02/2022,20:20:00,20:25:00,Cloudy,Jam,Snack,1,No,Metropolitian,27
0xda22,12/02/2022,20:15:00,20:30:00,Sandstorms,Jam,Meal,1,No,Metropolitian,27
0x3e1b,03/04/2022,11:20:00,11:35:00,Fog,High,Buffet,0,No,Metropolitian,35
0x62ae,03/03/2022,21:50:00,22:05:00,Fog,Jam,Snack,0,No,Metropolitian,23
0xc080,17/02/2022,22:50:00,23:00:00,Sunny,Low,Buffet,0,No,Metropolitian,18
0x3cc9,19/03/2022,22:40:00,22:50:00,Sunny,Low,Snack,0,No,Urban,11
0x8b34,07/03/2022,20:10:00,20:25:00,Fog,Jam,Meal,1,No,Urban,27
0x7825,20/03/2022,20:30:00,20:40:00,Fog,Jam,Drinks,1,No,Urban,43
0xa3f2,30/03/2022,09:45:00,10:00:00,Cloudy,Low,Snack,0,No,Metropolitian,11
0x96ad,07/03/2022,10:35:00,10:40:00,Windy,Low,Drinks,1,No,Metropolitian,28
0xa792,17/03/2022,20:35:00,20:40:00,Sandstorms,Jam,Snack,1,No,Metropolitian,38
0xb3cc,09/03/2022,09:45:00,10:00:00,Sunny,Low,Drinks,0,No,Metropolitian,14
0xe250,15/02/2022,11:55:00,12:05:00,Fog,High,Snack,1,No,Metropolitian,33
0xaca2,17/03/2022,22:15:00,22:20:00,Cloudy,Low,Meal,1,No,Metropolitian,18
0x8073,14/03/2022,23:50:00,00:00:00,Sandstorms,Low,Buffet,0,No,Metropolitian,15
0x613f,10/03/2022,21:10:00,21:15:00,Fog,Jam,Buffet,2,No,Metropolitian,38
0x49d1,15/03/2022,14:20:00,14:30:00,Stormy,High,Snack,1,No,Urban,31
0x3f18,26/03/2022,20:15:00,20:30:00,Stormy,Jam,Buffet,1,No,Metropolitian,33
0x1576,14/03/2022,17:55:00,18:10:00,Fog,Medium,Drinks,1,No,Metropolitian,31
0x8e30,21/03/2022,11:00:00,11:05:00,Stormy,Low,Drinks,1,No,Metropolitian,25
0xbbb6,06/04/2022,19:30:00,19:45:00,Windy,Jam,Buffet,1,No,Metropolitian,26
0xdc59,15/02/2022,18:35:00,18:50:00,Fog,Medium,Meal,1,No,Metropolitian,19
0x66a8,23/03/2022,23:20:00,23:25:00,Sunny,Low,Meal,1,No,Metropolitian,38
0xa280,13/03/2022,12:25:00,12:40:00,Stormy,High,Snack,1,No,Urban,32
0xd50c,14/02/2022,23:45:00,00:00:00,Windy,Low,Snack,0,No,Urban,16
0xbba5,05/04/2022,09:20:00,09:25:00,Windy,Low,Snack,0,No,Metropolitian,11
0x8479,08/03/2022,17:25:00,17:30:00,Fog,Medium,Buffet,0,No,Metropolitian,35
0x5137,04/04/2022,22:00:00,22:10:00,Sunny,Jam,Snack,1,No,Metropolitian,26
0x8285,05/04/2022,19:20:00,19:35:00,Windy,Jam,Snack,1,No,Urban,15
0x655f,20/03/2022,21:15:00,21:25:00,Sunny,Jam,Meal,0,No,Metropolitian,23
0x8875,26/03/2022,08:35:00,08:50:00,Sunny,Low,Drinks,1,No,Metropolitian,20
0xb194,18/03/2022,19:15:00,19:25:00,Sunny,Jam,Snack,1,No,Metropolitian,29
0xbea,10/03/2022,20:50:00,21:00:00,Sunny,Jam,Buffet,1,No,Metropolitian,26
0x5298,28/03/2022,22:20:00,22:25:00,Sandstorms,Low,Buffet,0,No,Metropolitian,20
0x83c5,04/03/2022,17:25:00,17:40:00,Stormy,Medium,Drinks,0,No,Metropolitian,39
0x2e28,01/03/2022,23:45:00,23:55:00,Windy,Low,Snack,0,No,Metropolitian,25
0x356c,01/03/2022,21:25:00,21:30:00,Fog,Jam,Drinks,1,No,Metropolitian,32
0xc72,29/03/2022,17:15:00,17:20:00,Stormy,Medium,Drinks,3,Yes,Semi-Urban,49
0xd53b,12/02/2022,17:40:00,17:45:00,Windy,Medium,Buffet,0,No,Metropolitian,18
0xdb8f,11/02/2022,13:45:00,13:55:00,Fog,High,Meal,1,No,Metropolitian,32
0x9f85,05/04/2022,10:50:00,10:55:00,Windy,Low,Snack,1,No,Urban,22
0x94f1,27/03/2022,17:50:00,17:55:00,Sandstorms,Medium,Snack,1,No,Urban,20
0x2d60,04/04/2022,20:30:00,20:40:00,Sunny,Jam,Buffet,1,No,Urban,16
0x4ad3,18/03/2022,22:25:00,22:35:00,Sunny,Low,Meal,2,No,Urban,39
0x84f7,15/03/2022,20:55:00,21:00:00,Cloudy,Jam,Drinks,1,No,Urban,34
0x4ad0,18/03/2022,23:10:00,23:15:00,Stormy,Low,Drinks,0,No,Metropolitian,15
0x36a0,06/04/2022,22:00:00,22:05:00,Windy,Jam,Snack,0,No,Metropolitian,36
0x24dc,03/03/2022,23:25:00,23:40:00,Sunny,Low,Meal,0,No,Urban,16
0xcbd8,17/02/2022,19:00:00,19:15:00,Stormy,Medium,Meal,1,No,Metropolitian,28
0x77a5,30/03/2022,19:10:00,19:20:00,Sunny,Jam,Drinks,1,No,Urban,19
0xb404,12/03/2022,23:30:00,23:40:00,Cloudy,Low,Snack,1,No,Metropolitian,22
0xa715,10/03/2022,21:45:00,22:00:00,Cloudy,Jam,Buffet,2,Yes,Urban,51
0xe0b8,12/02/2022,22:15:00,22:30:00,Stormy,Low,Snack,0,No,Metropolitian,13
0x7b62,02/04/2022,18:10:00,18:15:00,Sunny,Medium,Meal,0,No,Metropolitian,18
0x12ca,14/03/2022,21:25:00,21:30:00,Stormy,Jam,Snack,0,No,Metropolitian,25
0xc547,14/02/2022,22:30:00,22:45:00,Stormy,Low,Meal,0,No,Metropolitian,10
0x3a47,01/03/2022,11:35:00,11:40:00,Windy,High,Drinks,1,No,Metropolitian,31
0xc187,18/02/2022,18:55:00,19:10:00,Sandstorms,Medium,Drinks,0,No,Urban,22
0x78f9,02/04/2022,18:55:00,19:00:00,Sandstorms,Medium,Buffet,0,No,Metropolitian,21
0x7074,03/04/2022,10:10:00,10:25:00,Windy,Low,Buffet,0,No,Metropolitian,21
0x2af4,05/03/2022,09:30:00,09:40:00,Cloudy,Low,Snack,0,No,Metropolitian,19
0x76de,08/03/2022,19:35:00,19:40:00,Stormy,Jam,Meal,1,No,Urban,39
0x94e2,27/03/2022,23:45:00,00:00:00,Stormy,Low,Drinks,1,No,Metropolitian,16
0xd091,15/02/2022,08:35:00,08:50:00,Windy,Low,Meal,1,No,Metropolitian,29
0x302f,05/03/2022,09:20:00,09:30:00,Sandstorms,Low,Snack,1,No,Metropolitian,27
0x9ac9,09/03/2022,08:25:00,08:30:00,Windy,Low,Buffet,1,No,Metropolitian,15
0xb1a9,31/03/2022,22:50:00,22:55:00,Windy,Low,Drinks,1,No,Metropolitian,16
0x2853,21/03/2022,21:10:00,21:15:00,Fog,Jam,Snack,1,No,Metropolitian,37
0x3991,30/03/2022,19:45:00,19:55:00,Cloudy,Jam,Snack,1,No,Metropolitian,28
0x73f7,17/03/2022,19:35:00,19:50:00,Windy,Jam,Meal,0,No,Metropolitian,17
0x6eb9,14/03/2022,18:00:00,18:05:00,Sunny,Medium,Drinks,1,No,Urban,15
0x2174,26/03/2022,10:20:00,10:30:00,Stormy,Low,Buffet,1,No,Metropolitian,19
0xc780,17/02/2022,23:10:00,23:20:00,Windy,Low,Meal,1,No,Metropolitian,20
0x3fbd,19/03/2022,21:35:00,21:45:00,Windy,Jam,Snack,1,No,Metropolitian,31
0x6e1b,06/04/2022,17:55:00,18:00:00,Sunny,Medium,Buffet,0,No,Metropolitian,20
0xd944,15/02/2022,15:45:00,15:55:00,Windy,Medium,Snack,1,No,Urban,16
0xb1eb,10/03/2022,20:00:00,20:10:00,Sunny,Jam,Buffet,1,No,Metropolitian,22
0x1dd8,04/03/2022,19:20:00,19:25:00,Cloudy,Jam,Drinks,0,No,Metropolitian,45
0x735f,25/03/2022,20:15:00,20:30:00,Stormy,Jam,Meal,1,No,Urban,25
0xa40e,24/03/2022,22:10:00,22:20:00,Windy,Low,Drinks,0,No,Metropolitian,14
0x3553,10/03/2022,21:00:00,21:15:00,Windy,Jam,Snack,0,No,Urban,19
0x5fbe,21/03/2022,17:35:00,17:40:00,Sandstorms,Medium,Snack,1,No,Metropolitian,24
0x549e,30/03/2022,09:25:00,09:30:00,Windy,Low,Drinks,1,No,Metropolitian,27
0x7fc1,28/03/2022,20:40:00,20:50:00,Sunny,Jam,Meal,1,No,Metropolitian,49
0xf8f,13/03/2022,18:00:00,18:15:00,Sandstorms,Medium,Meal,1,No,Urban,24
0x7892,31/03/2022,17:25:00,17:35:00,Fog,Medium,Drinks,3,No,Metropolitian,44
0x446a,25/03/2022,18:15:00,18:25:00,Windy,Medium,Meal,1,No,Metropolitian,20
0x3849,19/03/2022,17:50:00,18:00:00,Sandstorms,Medium,Snack,1,No,Metropolitian,24
0x7ca3,12/03/2022,22:40:00,22:45:00,Sunny,Low,Drinks,1,No,Metropolitian,32
0x8e53,23/03/2022,23:35:00,23:40:00,Sunny,Low,Buffet,1,No,Metropolitian,34
0xd07f,15/02/2022,23:25:00,23:30:00,Windy,Low,Buffet,1,No,Metropolitian,20
0x61f5,04/04/2022,21:10:00,21:15:00,Windy,Jam,Drinks,1,No,Metropolitian,29
0x58f8,31/03/2022,23:20:00,23:25:00,Stormy,Low,Drinks,0,No,Metropolitian,24
0x7720,16/03/2022,23:50:00,00:00:00,Sunny,Low,Drinks,1,No,Metropolitian,26
0xd1d1,12/02/2022,18:35:00,18:40:00,Sandstorms,Medium,Snack,3,No,Metropolitian,49
0x49a2,05/04/2022,08:30:00,08:40:00,Sandstorms,Low,Drinks,0,No,Urban,11
0x9579,10/03/2022,18:50:00,19:05:00,Windy,Medium,Snack,1,No,Urban,19
0x678e,02/03/2022,21:55:00,22:10:00,Windy,Jam,Drinks,0,No,Metropolitian,32
0xcd5b,13/02/2022,15:10:00,15:20:00,Sunny,Medium,Meal,1,No,Metropolitian,26
0x90c6,27/03/2022,17:40:00,17:45:00,Stormy,Medium,Snack,2,No,Metropolitian,40
0x1e39,02/03/2022,17:35:00,17:45:00,Windy,Medium,Meal,1,No,Metropolitian,32
0x89c4,14/03/2022,20:00:00,20:10:00,Stormy,Jam,Snack,1,No,Metropolitian,24
0x6d9e,05/04/2022,09:20:00,09:35:00,Fog,Low,Buffet,0,No,Urban,20
0x76be,06/03/2022,21:20:00,21:35:00,Sandstorms,Jam,Buffet,1,No,Metropolitian,21
0xa722,07/03/2022,11:35:00,11:50:00,Windy,High,Snack,0,No,Metropolitian,34
0x49d9,28/03/2022,20:25:00,20:40:00,Fog,Jam,Drinks,0,No,Metropolitian,39
0xdda1,14/02/2022,18:55:00,19:00:00,Sandstorms,Medium,Drinks,1,No,Urban,30
0x2f5a,03/03/2022,09:20:00,09:25:00,Fog,Low,Meal,1,No,Metropolitian,10
0x1470,01/04/2022,21:30:00,21:40:00,Sandstorms,Jam,Drinks,1,No,Metropolitian,34
0x61ee,14/03/2022,20:55:00,21:00:00,Cloudy,Jam,Meal,1,No,Urban,33
0x265c,03/03/2022,10:45:00,10:50:00,Sunny,Low,Buffet,0,No,Metropolitian,27
0x9536,21/03/2022,11:20:00,11:30:00,Windy,High,Meal,1,No,Metropolitian,48
0xb92e,12/03/2022,20:15:00,20:25:00,Stormy,Jam,Meal,1,No,Urban,36
0xb2f5,31/03/2022,18:30:00,18:35:00,Sandstorms,Medium,Drinks,1,No,Metropolitian,30
0x456e,24/03/2022,23:20:00,23:25:00,Sandstorms,Low,Meal,1,No,Urban,15
0x74e1,07/03/2022,12:50:00,13:00:00,Sunny,High,Snack,0,No,Urban,11
0x5b01,24/03/2022,14:40:00,14:50:00,Sunny,High,Drinks,0,No,Urban,15
0x337e,10/03/2022,17:40:00,17:45:00,Fog,Medium,Meal,0,No,Metropolitian,35
0xa578,14/03/2022,22:15:00,22:25:00,Sunny,Low,Drinks,1,No,Metropolitian,36
0x77f7,01/04/2022,17:45:00,18:00:00,Fog,Medium,Buffet,0,No,Metropolitian,15
0xba01,07/03/2022,11:10:00,11:15:00,Stormy,High,Buffet,1,No,Urban,19
0xd381,18/02/2022,18:15:00,18:25:00,Sandstorms,Medium,Buffet,0,No,Metropolitian,19
0x3276,03/04/2022,19:15:00,19:20:00,Windy,Jam,Snack,1,No,Urban,34
0xd8f3,13/02/2022,09:50:00,10:00:00,Sandstorms,Low,Meal,0,No,Urban,12
0x4200,02/04/2022,18:25:00,18:30:00,Stormy,Medium,Meal,1,No,Metropolitian,45
0x18af,24/03/2022,10:10:00,10:15:00,Windy,Low,Buffet,0,No,Metropolitian,24
0x9fb7,25/03/2022,22:30:00,22:35:00,Stormy,Low,Meal,1,No,Metropolitian,18
0x86be,29/03/2022,18:35:00,18:40:00,Stormy,Medium,Drinks,1,No,Urban,24
0xd9cc,16/02/2022,21:35:00,21:50:00,Fog,Jam,Drinks,1,No,Urban,47
0x3038,03/04/2022,17:25:00,17:35:00,Windy,Medium,Meal,1,No,Metropolitian,25
0x33c6,04/04/2022,19:50:00,20:00:00,Cloudy,Jam,Drinks,1,No,Metropolitian,34
0xe0ff,13/02/2022,10:50:00,11:05:00,Sunny,Low,Snack,1,No,Metropolitian,19
0x64bf,05/03/2022,20:20:00,20:30:00,Stormy,Jam,Buffet,0,No,Metropolitian,10
0xb237,14/03/2022,18:10:00,18:25:00,Stormy,Medium,Drinks,1,No,Metropolitian,23
0x8709,10/03/2022,20:15:00,20:25:00,Sunny,Jam,Snack,0,No,Metropolitian,27
0xe004,17/02/2022,22:15:00,22:30:00,Stormy,Low,Drinks,0,No,Metropolitian,23
0x731e,30/03/2022,22:50:00,23:00:00,Windy,Low,Drinks,0,No,Metropolitian,17
0x9220,17/03/2022,08:15:00,08:20:00,Fog,Low,Meal,1,No,Metropolitian,20
0xc531,13/02/2022,08:40:00,08:55:00,Sunny,Low,Meal,0,No,Urban,13
0x57f8,06/03/2022,23:50:00,00:05:00,Stormy,Low,Snack,0,No,Metropolitian,27
0x8fa4,06/03/2022,20:30:00,20:45:00,Sandstorms,Jam,Drinks,1,No,Metropolitian,23
0x1f18,02/04/2022,19:15:00,19:20:00,Fog,Jam,Meal,1,No,Metropolitian,31
0x13e2,29/03/2022,17:45:00,17:55:00,Stormy,Medium,Snack,1,No,Urban,36
0x6a4c,30/03/2022,08:30:00,08:35:00,Sunny,Low,Meal,1,No,Metropolitian,16
0x7091,03/03/2022,10:35:00,10:45:00,Cloudy,Low,Drinks,1,No,Urban,19
0xccfa,13/02/2022,09:30:00,09:45:00,Windy,Low,Drinks,1,No,Metropolitian,27
0x5df3,04/04/2022,18:25:00,18:40:00,Windy,Medium,Buffet,0,No,Metropolitian,35
0x5f49,19/03/2022,20:50:00,21:05:00,Sunny,Jam,Meal,1,No,Metropolitian,28
0x544d,05/03/2022,17:55:00,18:05:00,Stormy,Medium,Meal,1,No,Metropolitian,20
0x51c5,09/03/2022,19:15:00,19:30:00,Fog,Jam,Drinks,1,No,Metropolitian,25
0x299a,21/03/2022,09:00:00,09:15:00,Windy,Low,Drinks,1,No,Metropolitian,18
0xa493,16/03/2022,19:00:00,19:05:00,Sandstorms,Medium,Meal,1,No,Metropolitian,37
0x88cc,25/03/2022,18:30:00,18:45:00,Fog,Medium,Drinks,2,No,Metropolitian,35
0x71d9,14/03/2022,22:25:00,22:40:00,Stormy,Low,Snack,0,No,Metropolitian,27
0x4f3f,04/04/2022,17:20:00,17:35:00,Windy,Medium,Snack,1,No,Metropolitian,27
0x4b16,21/03/2022,22:30:00,22:40:00,Sunny,Low,Snack,1,No,Metropolitian,26
0xb46a,10/03/2022,20:10:00,20:15:00,Cloudy,Jam,Meal,1,No,Metropolitian,39
0x630a,29/03/2022,20:45:00,20:50:00,Stormy,Jam,Drinks,0,No,Metropolitian,21
0x380e,02/03/2022,20:50:00,21:00:00,Cloudy,Jam,Buffet,1,No,Metropolitian,44
0xdcef,18/02/2022,23:50:00,23:55:00,Stormy,Low,Drinks,1,No,Urban,28
0x2792,08/03/2022,20:55:00,21:10:00,Windy,Jam,Snack,1,No,Urban,37
0x88c0,26/03/2022,20:50:00,21:00:00,Sandstorms,Jam,Buffet,1,No,Metropolitian,32
0xda68,11/02/2022,23:00:00,23:05:00,Cloudy,Low,Buffet,0,No,Urban,18
0x97f8,01/04/2022,20:00:00,20:15:00,Fog,Jam,Snack,1,No,Metropolitian,20
0x161c,06/04/2022,22:20:00,22:30:00,Fog,Low,Buffet,2,No,Metropolitian,37
0x8d0f,03/04/2022,19:15:00,19:30:00,Sunny,Jam,Drinks,1,No,Metropolitian,52
0x3eb0,10/03/2022,21:15:00,21:25:00,Sandstorms,Jam,Meal,1,No,Metropolitian,35
0x8c30,24/03/2022,08:45:00,08:50:00,Sandstorms,Low,Snack,0,No,Urban,15
0x9dc,16/03/2022,17:20:00,17:35:00,Cloudy,Medium,Buffet,0,No,Metropolitian,28
0xa1a9,04/03/2022,17:45:00,18:00:00,Stormy,Medium,Snack,0,No,Urban,25
0x8481,01/03/2022,19:10:00,19:15:00,Sandstorms,Jam,Buffet,1,No,Metropolitian,34
0xbcb0,03/03/2022,20:15:00,20:30:00,Cloudy,Jam,Snack,1,No,Metropolitian,33
0xb554,24/03/2022,14:45:00,15:00:00,Fog,High,Meal,0,No,Metropolitian,26
0x1ce2,19/03/2022,17:10:00,17:15:00,Cloudy,Medium,Drinks,0,No,Urban,26
0x61e2,11/03/2022,10:15:00,10:30:00,Stormy,Low,Buffet,1,No,Urban,10
0x3338,21/03/2022,15:10:00,15:20:00,Stormy,Medium,Buffet,1,No,Metropolitian,33
0x41d2,06/04/2022,22:25:00,22:40:00,Sunny,Low,Buffet,1,No,Urban,21
0x80db,03/03/2022,23:45:00,23:50:00,Cloudy,Low,Drinks,0,No,Metropolitian,17
0xaca,09/03/2022,10:40:00,10:45:00,Cloudy,Low,Buffet,0,No,Urban,16
0xc1ba,15/02/2022,22:10:00,22:15:00,Cloudy,Low,Drinks,1,No,Metropolitian,24
0xc07b,14/02/2022,19:30:00,19:45:00,Cloudy,Jam,Meal,1,No,Metropolitian,31
0x26d6,31/03/2022,21:00:00,21:05:00,Stormy,Jam,Drinks,1,No,Urban,36
0xa20b,30/03/2022,20:45:00,20:50:00,Windy,Jam,Drinks,1,No,Metropolitian,26
0x320d,13/03/2022,12:25:00,12:35:00,Sandstorms,High,Meal,0,No,Metropolitian,32
0x611f,12/03/2022,19:25:00,19:35:00,Windy,Jam,Drinks,1,No,Metropolitian,24
0x757d,31/03/2022,20:00:00,20:15:00,Stormy,Jam,Drinks,0,No,Metropolitian,42
0x16dd,04/04/2022,20:25:00,20:30:00,Fog,Jam,Snack,1,Yes,Metropolitian,45
0x5e56,30/03/2022,23:20:00,23:25:00,Cloudy,Low,Buffet,1,No,Urban,19
0xd41e,16/02/2022,17:20:00,17:30:00,Fog,Medium,Buffet,1,No,Metropolitian,39
0xc91d,13/02/2022,17:50:00,18:05:00,Windy,Medium,Drinks,0,No,Metropolitian,18
0x46f8,24/03/2022,10:10:00,10:20:00,Cloudy,Low,Buffet,1,No,Metropolitian,24
0x64a2,13/03/2022,08:20:00,08:25:00,Stormy,Low,Buffet,0,No,Urban,27
0x6858,10/03/2022,23:10:00,23:20:00,Sandstorms,Low,Drinks,0,No,Metropolitian,19
0x1e8b,06/04/2022,22:15:00,22:25:00,Stormy,Low,Drinks,0,No,Metropolitian,17
0x61e7,18/03/2022,21:40:00,21:45:00,Sandstorms,Jam,Snack,1,No,Metropolitian,39
0xd90f,11/02/2022,20:25:00,20:30:00,Fog,Jam,Buffet,1,No,Metropolitian,27
0xd2f2,17/02/2022,19:20:00,19:25:00,Sandstorms,Jam,Drinks,1,No,Urban,27
0xd404,11/02/2022,09:50:00,09:55:00,Sunny,Low,Buffet,0,No,Metropolitian,19
0x310b,20/03/2022,22:10:00,22:15:00,Sandstorms,Low,Meal,1,No,Metropolitian,24
0x569c,19/03/2022,22:20:00,22:35:00,Windy,Low,Buffet,0,No,Metropolitian,22
0xc952,18/02/2022,23:35:00,23:50:00,Windy,Low,Drinks,0,No,Urban,23
0x9b1d,10/03/2022,18:25:00,18:40:00,Sunny,Medium,Meal,0,No,Metropolitian,12
0x8fe3,23/03/2022,21:45:00,22:00:00,Sunny,Jam,Drinks,1,No,Metropolitian,34
0xdd4b,18/02/2022,22:55:00,23:05:00,Sunny,Low,Meal,1,No,Metropolitian,28
0x9215,15/03/2022,19:15:00,19:25:00,Sandstorms,Jam,Drinks,1,No,Metropolitian,26
0xce61,12/02/2022,18:30:00,18:45:00,Stormy,Medium,Drinks,0,No,Metropolitian,19
0x76a5,05/04/2022,09:50:00,10:05:00,Cloudy,Low,Meal,1,No,Metropolitian,21
0x61c3,26/03/2022,09:40:00,09:45:00,Windy,Low,Buffet,1,No,Urban,32
0x8126,21/03/2022,13:55:00,14:05:00,Sunny,High,Snack,0,No,Urban,13
0x8fbc,09/03/2022,09:10:00,09:20:00,Windy,Low,Drinks,1,No,Metropolitian,24
0x8f81,07/03/2022,08:20:00,08:25:00,Windy,Low,Meal,1,No,Metropolitian,17
0x3178,07/03/2022,12:45:00,12:50:00,Fog,High,Snack,0,No,Metropolitian,20
0x6f71,01/04/2022,16:55:00,17:10:00,Cloudy,Medium,Drinks,0,No,Urban,18
0x25ae,11/03/2022,22:15:00,22:20:00,Fog,Low,Drinks,0,No,Metropolitian,28
0xdbe0,14/02/2022,18:55:00,19:00:00,Sunny,Medium,Snack,1,No,Urban,24
0x7cf3,27/03/2022,23:15:00,23:30:00,Fog,Low,Drinks,1,No,Urban,21
0x148f,03/03/2022,09:55:00,10:05:00,Cloudy,Low,Buffet,0,No,Urban,15
0x6ee5,10/03/2022,23:40:00,23:45:00,Fog,Low,Meal,1,No,Metropolitian,29
0x76c2,01/03/2022,19:00:00,19:15:00,Windy,Medium,Drinks,0,No,Metropolitian,22
0x466d,15/03/2022,09:25:00,09:35:00,Fog,Low,Snack,0,No,Metropolitian,18
0x4106,13/03/2022,15:35:00,15:50:00,Windy,Medium,Buffet,1,No,Urban,22
0xa320,05/03/2022,14:15:00,14:20:00,Windy,High,Drinks,2,Yes,Metropolitian,48
0xcc02,12/02/2022,21:25:00,21:35:00,Fog,Jam,Meal,1,No,Metropolitian,43
0x453d,10/03/2022,17:40:00,17:50:00,Stormy,Medium,Drinks,1,No,Metropolitian,24
0xc25c,11/02/2022,10:35:00,10:40:00,Cloudy,Low,Drinks,1,No,Metropolitian,20
0x3633,24/03/2022,21:25:00,21:30:00,Fog,Jam,Snack,1,No,Metropolitian,36
0x767d,06/04/2022,20:20:00,20:30:00,Windy,Jam,Buffet,1,No,Metropolitian,29
0x8080,10/03/2022,22:50:00,23:00:00,Sunny,Low,Buffet,1,No,Metropolitian,27
0x5a8c,12/03/2022,21:15:00,21:25:00,Fog,Jam,Snack,0,No,Metropolitian,38
